questionId,sourceGroupIds,sourceId,recordKind,boundaryStatus,sourceFile,sourcePage,sourceBBox,questionImage,questionNumber,stem,options,answerKeySource,answerKeyPage,answerEvidence,correctAnswer,answerStatus,verificationMethod,publisher,grade,academicYear,semester,examType,questionType,coreConcept,commonTrap,publisherChapter,officialContentCodes,officialPerformanceCodes,candidateSkillIds,skillIds,alignmentStatus,alignmentConfidence,alignmentEvidence,includeDecision,reviewStatus
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q07,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::一-1"", ""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::一-4""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-1.jpg,一-7,下列關於「2.06」中的「6」，哪個敘述是正確的？,"[""①是十分位數字"", ""②代表有6個0.1"", ""③前一位的0可省略不寫"", ""④代表0.06""]",source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,1,6位於百分位，代表6個0.01=0.06；十分位為0，不可省略(省略後成2.6，數值改變)。與答案卷「4」一致。,④代表0.06,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第9章 二位小數,"[""N-4-7""]",[],"[""G4-09-02""]","[""G4-09-02""]",direct,high,"[""official N-4-7 二位小數"", ""publisher 翰林 G4 上 第9章 二位小數"", ""2.06中「6」的位值意義，對應 G4-09-02 二位小數的數值""]",include,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q08,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::一-1"", ""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::一-4""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-1.jpg,一-8,如果要根據下面的統計表（游泳310人、打籃球370人、踢足球280人、直排輪350人）畫出長條圖，多少人以下可以用省略符號表示？,"[""①350人"", ""②300人"", ""③280人"", ""④250人""]",source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,1,省略符號的上限須嚴格小於資料最小值(280人)，選項中僅250人符合(300/350人皆≥280人此最小值，不可作為省略上限)。與答案卷「4」一致。,④250人,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第10章 統計圖表,"[""D-4-1""]",[],"[""G4-10-01""]","[""G4-10-01""]",direct,high,"[""official D-4-1 報讀長條圖與折線圖以及製作長條圖"", ""publisher 翰林 G4 上 第10章 統計圖表"", ""省略符號選擇，對應 G4-10-01 閱讀縱向長條圖(製圖前置判斷)""]",include,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q09,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-1.jpg,二-1,9個1、12個0.1和9個0.01合起來是( ),[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,1,9+12×0.1+9×0.01=9+1.2+0.09=10.29。與答案卷「10.29」一致。,10.29,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第9章 二位小數,"[""N-4-7""]",[],"[""G4-09-02""]","[""G4-09-02""]",direct,high,"[""9個1、12個0.1和9個0.01合起來，對應 G4-09-02""]",include,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q10,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-1.jpg,二-2,「9600÷700」的商是( )，餘數是( )。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,1,700×13=9100，9600-9100=500(<700)。與答案卷「13/500」一致。,商13，餘500,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第6章 除法,"[""N-4-2""]",[],[],[],partial,medium,"[""9600÷700商與餘數，屬除法概念但無單一對應skill""]",uncertain_review,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q11,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-1.jpg,二-3,冬至湯圓一盒有24顆，小恩的媽媽買了5盒，平分成3次煮完，一次煮了幾顆湯圓？請寫出合併成的算式。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,1,24×5=120；120÷3=40。與答案卷「(24×5)÷3=40(顆)」一致。,(24×5)÷3=40（顆）,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第8章 兩步驟問題與併式,"[""R-4-1""]",[],"[""G4-06-04""]","[""G4-06-04""]",direct,high,"[""湯圓合併算式(24x5)÷3，對應 G4-06-04「三個數的除法」""]",include,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q12,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-1.jpg,二-4,下列哪些算式的商和「6000÷300」不一樣？（複選，請在□打✓）,"[""60÷3"", ""6÷3"", ""600÷30"", ""60÷30""]",source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,1,6000÷300=20。60÷3=20(同)；6÷3=2(不同)；600÷30=20(同)；60÷30=2(不同)。與答案卷勾選「6÷3」「60÷30」一致。,6÷3、60÷30,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第6章 除法,"[""N-4-2""]",[],[],[],partial,medium,"[""複選商是否與6000÷300相同，屬除法規律但無單一對應skill""]",uncertain_review,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q13,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-1.jpg,二-5,台北捷運中，運量最大的板南線（藍線）全長28.2公里，淡水信義線（紅線）比板南線長4.1公里，淡水信義線全長是( )公里。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,1,28.2+4.1=32.3。與答案卷「32.3」一致。,32.3,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第9章 二位小數,"[""N-4-7""]",[],"[""G4-09-04""]","[""G4-09-04""]",direct,high,"[""28.2+4.1=32.3 二位小數加法應用題，對應 G4-09 系列加法""]",include,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q14,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-1.jpg,二-6,請依照步驟算算看，骰子共有幾個黑點？（三顆骰子圖，各顯示可見兩面）先算：( )，再算：( )，合併成一個算式：( ),[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,1,依答案卷步驟，三顆骰子每顆可見兩面點數分別為3點與4點，單顆合計7點，三顆共21點；骰子面朝向細節無法由縮圖逐點獨立覆核，依答案卷步驟如實記錄。,先算3+4=7，再算7×3=21，合併(3+4)×3=21,verified,visual_manual_required,翰林,G4,113,上,期末2,,,,翰林 G4 上 第8章 兩步驟問題與併式,"[""R-4-1""]",[],"[""G4-06-07""]",[],partial,medium,"[""骰子點數兩步驟合併算式，屬兩步驟問題但依賴圖像點數計數非純算式skill""]",uncertain_review,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q15,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-1.jpg,二-7-(1),下圖是花卉博物館一星期參觀人數折線圖（日9萬、一4萬、二5萬、三7萬、四6萬、五7萬、六8萬，單位：萬人）。(1)星期( )的參觀人數最多。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,1,折線圖各點中星期日最高(9萬)。與答案卷「日」一致。,日,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第10章 統計圖表,"[""D-4-1""]",[],"[""G4-10-06""]","[""G4-10-06""]",direct,high,"[""折線圖判讀最高點，對應 G4-10-06 閱讀折線圖""]",include,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q16,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-1.jpg,二-7-(2),(2)這星期共有( )人去參觀花卉博物館。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,1,9+4+5+7+6+7+8=46(萬人)，逐點加總後與答案卷「46萬」一致。,46 萬,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第10章 統計圖表,"[""D-4-1""]",[],"[""G4-10-07""]","[""G4-10-07""]",direct,high,"[""折線圖各點加總，對應 G4-10-07 閱讀單一折線圖並運算""]",include,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q17,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-1.jpg,二-8-(1),甲和乙是全等圖形（甲：A頂點、B左下直角、C右下；乙：E左上、F右上、D下方），∠B是90度，BC是4公分，EF是8公分。(1)點A的對應點是( )，∠C的對應角是( )，∠B的對應角是( )，是( )角。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,1,由「∠B的對應角是∠E且為直角」可推知全等對應為A↔F、B↔E、C↔D（B為直角頂點對應E，是本題已知的定位錨點）。與答案卷「點F/∠D/∠E/直」一致。,點F；∠D；∠E，是直角,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第7章 三角形與全等,"[""S-4-6""]",[],[],[],partial,medium,"[""official S-4-6 平面圖形的全等"", ""publisher 翰林 G4 上 第7章 三角形與全等"", ""全等三角形對應點/角判斷，屬全等概念但翰林G4上該章matchedSkillIds為三角形分類(G4-07-*)，未見全等對應點skill，列partial""]",uncertain_review,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q18,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-1.jpg,二-8-(2),(2) BA是( )公分，ED是( )公分。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,1,由(1)之對應A↔F、B↔E、C↔D：BA↔EF，故BA=EF=8；ED↔BC，故ED=BC=4。與答案卷「8/4」一致，且與題幹已知BC=4、EF=8完全自洽。,8公分，4公分,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第7章 三角形與全等,"[""S-4-6""]",[],[],[],partial,medium,"[""同 q17：對應邊長求值""]",uncertain_review,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q19,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,1,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-1.jpg,二-8-(3),(3) 甲和乙是( )三角形。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,1,B(甲)/E(乙)為直角頂點，故兩者皆為直角三角形。與答案卷「直角」一致。,直角,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第7章 三角形與全等,"[""S-4-6""]",[],[],[],partial,medium,"[""同 q17：全等三角形皆為直角三角形""]",uncertain_review,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q20,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,2,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-2.jpg,二-9,請圈出 5.08 張百格板（圖示：多個完整百格板、十格條與小方格）,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,2,5.08=5×1+0×0.1+8×0.01，故應圈選5個完整百格板(每個代表1)與8個小方格(每個代表0.01)，不選十格條(代表0.1)。依位值定義獨立推得，屬於決定性選擇而非開放式作圖。,5個完整百格板＋8個小方格（0個十格條）,verified,visual_manual_required,翰林,G4,113,上,期末2,,,,翰林 G4 上 第9章 二位小數,"[""N-4-7""]",[],"[""G4-09-01""]","[""G4-09-01""]",direct,high,"[""圈出5.08張百格板，對應 G4-09-01「利用著色圖認識二位小數」""]",include,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q21,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,2,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-2.jpg,二-10-(1),如下圖，每一顆球都一樣重（三顆球共135公克）。(1)再放1顆相同的球到秤上，秤面上顯示的重量會是( )公克。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,2,每顆=135÷3=45；4顆=45×4=180。與答案卷「180」一致。,180,verified,independent_calculation,翰林,G4,113,上,期末2,,,,,"[""N-4-3""]",[],[],[],uncertain,low,"[""等重球秤重推算(除法+乘法)，翰林G4上章節無對應此類等重物品推算題型，保留uncertain""]",uncertain_review,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q22,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::二-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,2,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-2.jpg,二-10-(2),(2)拿掉1顆相同的球，秤面上顯示的重量會是( )公克。,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,2,2顆=45×2=90。與答案卷「90」一致。,90,verified,independent_calculation,翰林,G4,113,上,期末2,,,,,"[""N-4-3""]",[],[],[],uncertain,low,"[""同 q21""]",uncertain_review,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q23,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::三-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,2,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-2.jpg,三-1,在□裡填入>、<或=：(1) 10-2.89 □ 7.1,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,2,10-2.89=7.11>7.1。與答案卷「>」一致。,>,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第9章 二位小數,"[""N-4-7""]",[],"[""G4-09-02""]","[""G4-09-02""]",direct,high,"[""10-2.89 vs 7.1 小數比大小，對應 G4-09-02""]",include,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q24,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::三-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,2,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-2.jpg,三-2,(2) 603公分 □ 6.3公尺,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,2,603公分=6.03公尺<6.3公尺。與答案卷「<」一致。,<,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第5章 公里,"[""N-4-9""]",[],"[""G4-04-01""]","[""G4-04-01""]",direct,high,"[""603公分 vs 6.3公尺，對應 G4-04-01 公分和公尺單位換算比較""]",include,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q25,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::三-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,2,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-2.jpg,三-3,(3) 9200÷200 □ 92÷2,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,2,9200÷200=46；92÷2=46，相等。與答案卷「=」一致。,=,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第6章 除法,"[""N-4-2""]",[],[],[],partial,medium,"[""9200÷200 vs 92÷2 除法規律比較，屬CH6但無單一對應skill""]",uncertain_review,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q26,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::三-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,2,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-2.jpg,三-4,(4) 99個0.01 □ 1.01,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,2,99個0.01=0.99<1.01。與答案卷「<」一致。,<,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第9章 二位小數,"[""N-4-7""]",[],"[""G4-09-02""]","[""G4-09-02""]",direct,high,"[""99個0.01 vs 1.01 小數比大小，對應 G4-09-02""]",include,first_pass
G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::ql-q27,"[""G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林::三-1""]",G4-翰林-113上-期末2-P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林,question_item,verified,source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/questions/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_題目卷.pdf,2,"[0, 0, 4047, 5732]",source_materials/tcool_math_g1_g4_康軒_翰林/_analysis/pilot/pages/G4-_-113_-_2-P01_R08_____4____113___2__/page-2.jpg,三-5,(5) 36個0.1 □ 3.7,[],source_materials/tcool_math_g1_g4_康軒_翰林/grade-4/翰林/answers/P01_R08_安和國小_新北市_4年級_數學_113上_期末2_翰林_答案卷.pdf,2,36個0.1=3.6<3.7。與答案卷「<」一致。,<,verified,independent_calculation,翰林,G4,113,上,期末2,,,,翰林 G4 上 第9章 二位小數,"[""N-4-7""]",[],"[""G4-09-02""]","[""G4-09-02""]",direct,high,"[""36個0.1 vs 3.7 小數比大小，對應 G4-09-02""]",include,first_pass
